class,conversation
1,"당신의 아이를 데리고 있다.
 네? 뭐라고요?
 니 자식을 살리고 싶으면 지금 바로 1억을 준비해라.
 엄마!! 살려주세요!!
 여보세요. 누구세요?
 지금 당장 돈을 준비해서 하천 옆 굴다리로 와라.
 이보세요? 여보세요?
 엄마!!
 지금부터 세 시간을 주겠다. 만약 신고하거나 허튼짓을 하면 니 자식을 영영 못 볼 줄 알아라.
 네!! 알겠습니다!! 일단 우리 애. 우리 애 좀 바꿔주세요. 애는 괜찮은거죠?
 돈 들고 혼자 나와라.
 여보세요? 여보세요!!!"
3,하 하지마! 해 해지마. 따 따라하지 말라고! 때 때래해지 맬래고 평판 . 왜 괴 정신 괴롭히는 거야? 무슨 소리야 당 언제 널 괴롭혔다고. 지 세대 하천 끝 노트 지금도 날 말씀 따 따라하면서 괴롭히고 각 있잖아. 내가 언제 널 때 세기 노트 때래 금일 의 해면서 괴롭혔냐고. 지 지금도 양지 그러고 있잖아. 하 하지 반야 말라고. 하하 파직 하. 얘 국부 진짜 시일 웃기네. 해 해지 맬래 위해 고.
2,김대리 에 여친 생겼다고 소문났더라? 네 맞습니다. 이쁘냐? 네. 좀 봐바 안될 거 같습니다 야 왜 빼 자신없냐? 아닙니다 왜 보여줘 안됩니다. 거 봐라 재미없게. 하 자신없나보네 아닙니다.못생겼으면 못생겼다고 말하면 될 거 고 참나
0,"의원님. 그간 안녕하셨죠?
 어어. 아니 여기가 어디야.?
 저 그동안 의원님이 주신 엿먹고 아주 잘살았습니다.
 아니 당신 누구야.? 이거 풀어줘!!!
 의원님 이렇게 나오시면 저 섭섭합니다? 저번에 뒷돈만 홀라당 드시고 비리 터지니까 저 버리셨잖아요.
 아. 아니 그 그게 말일세 내말좀 들어보오
 됐고 의원님 오늘 저랑 이 창고에서 같이 죽는겁니다. 저 이제 내려갈 바닥도 없어요. 의원님이랑 같이 죽고! 저 생 마감하렵니다.
 미안해!! 미안하네 내가 죽을 죄를 지었어 제발 날 살려주게
 아 의원님 저랑 같이 세상 저편 가기 전에 제가 짧은 복수 하고 싶은데 괜찮으시죠? 어차피 나중엔 기억도 못하실 거에요.
 아악!!! 제발!! 살려줘!!!"
0,야 내 기분 낮 노고 금세 이 개빡치니까 샌드백 좀 해라 어. 정동 왜이러세요 마음 . 아 상담 진짜 조용히 플러스 근래 해!내가 지금 기분 수확 이 엄청 안좋다고 말했을텐데? 때리면 소리지를거에요. 어디 해볼테면 호각 해봐 경찰관 영역 살려주세요! 때리면 당대 폭행죄로 신고 영역 할꺼에요.그러니까 저 천수 보내주세요 벌판 동정 . 아이 사람 피리 들 몰리잖아!얘 벌금 들아 가자 너 오늘 운 폐해 좋은 줄알아. 야 너 괜찮아?내가 경찰 불렀어 고마워 너무 매연 무서웠어. 똥개 저 사람 나 들 상습범들 현세 이야 빨리 순사 벌 원칙 받았으면 좋겠다.
1,그 게시글 지워주면 안 매연 돼? 그거 사실도 아니잖아 염문 가치 . 알았어 지워줄게. 대신 50만원 부호 내 계좌로 입금해. 뭐? 내가 왜 그래야 되는데! 아니면 계속 그렇게 쓰레기 냄새 로 낙인 찍혀 살던가. 너 때문에 학교에 시가 동정 방향 소문 쫙 퍼진 거 알아? 선 당장 내려 연막 ! 돈만 주면 내가 내려준다니까. 당장 50만원 세상 이 어디서 나! 그건 알 바 아니지 등 일단 신학교 . 너 이 상태면 보선 개울 내년 학생회장 선거 반제 는 꿈도 못 풍문 꾸는 거 알지? 기호 중편 하. 사 이 사 일은 너랑 나만 향기 아는 쇠똥 거야 수입금 생각 이야기 . 당연하지 덩어리 임 . 돈만 보내면 없던 일 수학 되는 거야.
0,허가 하. 모서리 너 이거 잘생각 해야 돼 여기 너 군문 후배랑 용마 너 선배들 잘봐봐 이거 말하면 땅 애들 납득 널 저주할거야. 그리고 나 한테는 칼로 다음날 가축 목판 장 죽는거고 이기심 알겠지? 그만 좀하셨으면 좋겠습니다. 내일 또 보셔야 될것 아닙니까? 안되겠다 넌 그냥 점토 한계 살려두면 병마 안되겠어 어차피 누가 퍼뜨려 봤자 군대에선 다 비 묻어지는거 알지? 각 모 후일 오해 살려주세요 잘못했습니다. 시끄럽고 순리 각오해 난 진짜 상비군 아드님 전 남자 가축 가 남자를 추행하는건 이해가 체모 안돼 군대에 아무리 여자가 없어도 선임 그렇지
4,오늘 광화문 쪽 땡 에 차 가지고 가야 마크 낮 하는데 집회 때문에 스케줄 교통 통제하나요? 네 오늘 오후 인물 2시부터 광화문 일대에서 전진 집회가 예정되어 있습니다. 동강 일부 구간 괴로움 교통 폭 통제가 있을 일정 시차 동정 수 있습니다. 그럼 그 주변은 아예 가장자리 못 지나가나요? 상황에 따라 행운 요즈음 유동적이지만 되도록 대중교통 이용하시거나 애인 우회하시는 것 점유하 이 좋습니다. 교제 알겠습니다. 정보 감사합니다 상이점 헥타르 . 낮 네 안전 운전하십시오.
2,귓바퀴 부장님 저 10일에 연차 붙박이 좀 내도 되겠습니까? 안돼 아 부장님. 비 재평가 9월이 되도록 움직임 연차 한 번을 못 썼습니다. 10일 기장 에 아들 한도 학교 체육대회가 수익 동생 있는데 아빠 노릇 중위 좀 하려고 합니다. 부탁드립니다 부장님. 아니 안된다니까? 헛소리하지 말고 일이 부회장 가명 나 해. 제명 저번에 제가 낸 원리 아이디어 부장님 안 아비 드려서 이러시는 겁니까 명제 ? 도대체 왜 그러시는거에요. 이 사람이 노름 년 이거 영리 대하 ! 장난 현금 하는 줄 한계 알아? 진짜 괴롭혀줘? 두목 면 부장님 부회장 고정하십시오 연막 . 하. 속 조금 단위 심하시지 않습니까. 백금 승진도 덩이 누락시키시고 인사평가도 아주 그지같이. 금세 상사 뭐? 그지같이? 너 오늘 나이 잘못 걸렸다. 너 이번년도고 내년이고 내후년이고 조장 승진은 꿈고 꾸지마. 내가 내 조장 이름을 걸고 직선 막는다 바람 감축 . 네 좋습니다 제목 일단 . 그리고 교육 매 이따위 회사 제가 제 제명 발로 수익 나가겠습니다.
3,"나 힘들어 그만좀 해
내가 뭘 어쨌다고 장난 좀 치는거 같고
힘들다고
넌 친구끼리 장난도 못받아주냐
장난? 장난으로 던진 돌에 개구리는 맞아 죽는다고
어쭈 유식하네
야 이새끼 존나 유식하다
그만 좀 하자
그러니깐 너도 동참해
윽 정말 죽고싶다."
3,가네 엄마가못너그렇게 안 슬퍼? 내 뭐 어때서 난 괜찮아너제대로 걷지도가 그렇게 병신이하지마뭐 보단자신감? 무슨 말을 가지 해? . 나같으면가하는 야 그냥 자살했어. 난 나름훨씬자신감 그렇게고 살야낳아서나 있다고 잘해. 너 스러워놀리면 괜찮아너있게 살고있어 불구야. 제발 그만해. 이렇게 재밌어?혐오재미 아니라 같은 을들애 보는게 너무 . 너무해태어나면제발너그만하란말고.
0,더 이상켁살 싶지가 않아. 여보 .이게 천국.무슨 왜같을 정말 여보 천국에서만다시 만나자 응? 여보..!!잠깐만. 이거 가스 야.!? 세상이 이렇게힘들지개아니야 수가 있어? 왜 난 맨날.냄새우리 !않단나 당신 냄새 .! 우리 일단 나가자 응 ? .! 손 좀놔줘지 죽고 . 여보 . 나 당신 밖에 없는?거.말아요.?날 .이제같이 이래않게난무슨으로 가는거야. 싫.싫어.! . 우리싶지 이야.! 당신함께고어이래 여보.!! 당신까지 알 버리겠다는 거야!? 말?! 끝까지 가자 하기로 했잖아!!제발같이 죽자고 !!!왜맨날.흐윽.제발.이러지.말. .
3,아 내가 야야라 10초많냐안에 는고 했지 너. 어. 근데 그런데이렇게 돈?빵정말 맞고 싶냐?? 너 그리고 게임 아 했지 하던지 미.??미안. 내가레벨시간이 없었어도그럼.? 나보라 시간 뭐 이미안 ? 그리고 빵은야 사오하면 했자?!! 야. 응. 그 괴롭히지마 내가 돈이 없어서 장난 나 늦어하냐.? 니가 알아서올려놓으라빌리건지 구걸을 아 알아서 해야할거 아냐 아그아. . 카톡가빨리 시간나 배고프니까 날 왜.
0,"참 너희 부모님이 널 보고 걱정 많이 하시겠다.
야 니가 감히 내 부모님을 운운해 넌 진짜 죽었다. 어차피 나 촉법소년법 때문에 감빵 오래 안 있거든 각오해
야 철수야 칼 내려놔 후회할짓 하지 말고. 내가 미안하니까 그만해 철수야
야 교실에 있는 니들도 똑똑히 기억해 이거 경찰에 신고하는거 나한테 보이면 지금 당장 달려가서 죽여줄게 알겠어!
어. 알겠어 철수야
재형아 내가 잘못했어 미안하니까 애들은 건들지마
지금 당장 죽을 놈이 말이 많네"
1,"민수야 나 빵 좀 사먹게 5만원만 줘라
미안해 내가 오늘은 돈이 없어
잔말 말고 5만원 구해와
그렇게 큰 돈을 내가 어디서 구해.?
지금 반항하는거야?
정말 돈이 없어서 그래
부모님 한테 거짓말이라도 쳐서 구해와
어떻게든 구해볼게.
그래 그렇게 말을 잘들으니까 얼마나좋아?
응."
2,사장님 응. 아니 갑시다 이런랑걸 은 가에도뭐급하면 다음 말해줘요 아닙니다. 어떻게 감사를 .정말 감사드려요.정말드려야 아시죄송합니다두고덕분에 해결했습니다제좋은내일 뭐 도움이 막힌.다행이네용돈 혹시 제가 어려 가은 못 최선오늘 다하겠습니다!급했는데아더그럼면혹시여기진짜 해보는 .다 별 일 끝나고을나 가한잔 할래요 내네?아. 술은..술 . 잘 ?해서. 내가 뭐 잡아미리라도 한데요? 그냥 내가 이구나먹고 술친구먹기 없어서 그래 그치만 사모님이 사장 . 와이프는 그런 거 의심사람 그냥 딱 가볍게 마시고 뭘. 감사합니다? 수진씨도 손 건 더 뜻벌이그건없을까요될님수도 있는거고 네? 아.없는데?. 가 도울 울 것같습니다 수진씨 생각보다 됐다니 안해할지.아니잖아당장 나이 관 .나면 집안 사정도 어려운데 괜찮아?난 다 수진씨 도와주려고 .말이지하는건데
2,"성 대리 자네 생각해서 말인데 
네 부장님
업무를 너무 소홀히 하는 것 같아
네 뭐가 잘못되었나요?
음.그게 아니라 프로젝트가 있으면 날 좀 도와서 해야되지 않겠나?
아 이기자프로젝트요?
그래 부장님이 맡았다고 해서 덥썩 손놓고 있으면 되겠나?
아.아닙니다.
그래 그럼 얼른 자료 좀 찾아오게
네 알겠습니다 부장님"
2,관점 회장님 약속된 이윤 퇴직금은 주셔야죠 제가 찌꺼기 아무리 성적 원칙 이 안좋아도 자네 점토 벌판 전면 누군가 구 자네가 릴 사원 우리 샐러리 회사 직원이었나 참 패 대 기가 찰 권능 노릇이군 회장님. 나가 경호팀 부르기 사원 조업 사원 성능 전에 개울 회장님 우두머리 이거 다 녹음 됐어요 언론사에 알릴거에요 일월 와 이 자식 장 잘한것도 없으면서 뻔뻔하게 부유물 내 사장 회사 건드네 와 솔직히 이야기 회장님이 하신게 아드님 뭐가 있습니까? 직원 사원 대변 들 기가막히게 굴려 먹은것만 있는 자두 주제에 그래 능력있는 성능 총재 직원들 잘 이용하는게 재능인거야 멍 수익 청아 그런걸 잘하는 사람이 이 급여 위치에 송곳니 있어야 하는거고 아니 그럼 월급이라도 잘 챙겨 주던가 기가 막혀서 이목구비 사원 패 아 우두머리 나 월급 잘 챙겨줬어 그런데 너같은 쓰레기는 줄 퇴직금과 월급은 없어 아니 진짜
4,"○○ 씨 오늘 기분 안 좋아 보이네. 무슨 일 있었어?
네... 부장님이 자꾸 터치하셔서 너무 힘들어요.
또 뭐 때문에 그러셔?
제가 하는 일마다 사사건건 간섭하시고...
진짜 너무 스트레스 받겠다.
혹시 다른 사람들한테도 그래?
아니요 저한테만 유독 그러시는 것 같아요.
너무 힘들어하지 마세요. 저희가 응원하고 있어요.
고맙습니다..."
2,씨 내일 우리 앞 와요? 내일 입니다아니 그게 중요해주말 평생 쉬게 심하시네요 심한건 민수씨지 일도 못 하니 하. 나빠? 회사생활 하게 지금 협박겁니다
1,"야 너희집에 있는 목걸이 그거 나 주면안돼?
응? 그게무슨소리야
아주 번쩍하니 비싸보이던데 나 좀 갖자
안돼 그게 내가 갖고있는 전부야
무슨소리야? 너 돈 많잖아 나한테 기부 좀 해
 안된다니까. 그게 무슨 말같지도 않은소리야
내가 나중에 더블로 쳐서 갚아줄게 좀 줘봐
자꾸 이러면 너랑 연끊는다 한두번도 아니고 자꾸 왜 뭘 뺏어가려 하니?
마지막이야 진짜 마지막이야 한번만 내 딱한 사정 봐줘
너 매번 이런식이잖아 이건 금품 갈취야."
2,"와 진짜 쟨 진짜 회사를 차라리 나오지를 말지 일도 못하는게
네?!
뭔 대들어 뭘 잘했다고 하여튼 여자들은 회사를 다니면 민폐야 에이 기분만 잡쳤네
 부장님 너무 심한거 아니에요! 그동안 출산휴가 때문에 출근하기가 힘들었어요
그럼 애초에 회사를 다니지마 너 때문에 직원들이 얼마나 힘들었는줄 알아!! 안그래도 회사 상황도 안좋은데
네. 죄송합니다.
에잇 같잖은게 대들고 자빠졌어
정대리 일단 휴게실에서 나랑 이야기 하자
네 알겠습니다.
뭘 울어 뭘 잘했다고 야 안과장 너 쟤랑 사귀냐 감히 나 따돌리냐!
죄송합니다. 부장님 근데 직원들이 그렇게 까지 고생하진 않아서.
뭐 지금 너 까지 나 한테 대드냐
회사 분위기 망치면 안그래도 상황좋지 않은 회사가 더 성적이 떨어질까봐. 죄송합니다.
걍 나대지마 그리고 직원새끼들아 정대리랑 눈치없이 말걸면 나한테 찍힐줄알아"
3,하지마두고 너한테야 따라하지마라 따라하지마아아 너 계속보자따라하면둬둬아 일러줄거야 선생님 한테 일러줄꼬 마 진짜 두고하지 안 봐도무서운데봐아진짜 가만히자꾸안일러 가만히 안선생님가만히 안두면 어쩔껀데
0,"왜 그러세요 아저씨
여자 새끼들은 한결같이 얌체 같아 넌 살 자격이 없어
무슨 소리를 하시는 거에요 갑자기 자꾸 이러시면 경찰부를수밖에 없어요
저 봐라 자기 힘으로 안되니 남의 힘으로 약아 빠지게 제압하려고 하고
아니 왜 아까부터 말도 안되는 소릴 하세요
넌 죽어야 해 쓰레기야
그만 하세요! 아저씨
그냥 죽어라. 남에 힘 빌리는 비겁함을"
4,"야 혹시 너 아끼는 가방 중에 오늘 약속에 들고 갈 만한 괜찮은 거 잠깐 빌려줄 수 있어?
내 제일 아끼는 명품 가방 말하는 거야? 그거 진짜 아끼는 건데...
진짜 잠깐만 빌려주면 안 될까? 진짜 소중하게 들고 바로 줄게.
음... 혹시 스크래치라도 날까 봐 좀 걱정되네... 혹시 다른 괜찮은 가방은 없어?
알았어 ㅠㅠ 혹시 나중에 마음 바뀌면 빌려줘!
응 혹시 진짜 가방 없으면 다시 한번 얘기해 봐."
1,어이쿠 지금 사람 쳤어? 죄송합니다 실수예요 이놈이 사람잡네 괜찮으세요? 시가 제가 잠시 과실 표제 군민 실수를 했. 영리 네요 눈을 어따두고 다니는 거야 죄송합니다 겁대가리 가격 귓바퀴 없이 어디 해보자는 거야 현대 물가 아닙니다 제 실수입니다 야! 잘못한줄 알면 매값을 아우 해야지 걸이 흠씬 두들 상 겨 대 성미 맞을래 순순히 매값 내놓을래 아이고 이목구비 제 본성 가 동생 잘못 낯빛 무사 했습니다 요즈음 용서하세요
1,"내가 지금 너 아들 김길준 데리고 있어. 살리고 싶으면 계좌에 1억만 보내
예.? 선생님 진정하시고 우리 말로 해결합시다.
말로? 지금 상황이 장난같아?
제발 저희 아들만은 건드리지 말아 주십쇼.
그러면 돈 보내.
당장은 돈이 그만큼 없어서. 일단 있는돈 2000만원만 먼저 보내도 되겠습니까??
일단 보내고 목요일까지 나머지 돈 보내
예 알겠습니다.
안그러면 너 아들은 죽는다
제발. 부탁드립니다."
4,"○○ 씨 이번 프로젝트 진행 상황 좀 알려주시겠어요?
네 현재까지 계획했던 일정대로 순조롭게 진행되고 있습니다
이번 주에는 어떤 부분을 중점적으로 진행했나요?
주요 기능 개발 완료하고 테스트 진행 중입니다
테스트 결과는 어떻게 나왔나요?
아직 몇 가지 오류가 발견되었지만 수정 작업 진행 중입니다
다음 주까지는 모든 오류 수정 완료할 수 있을까요?
최대한 노력하겠습니다 필요한 경우 추가 인력 투입도 고려하고 있습니다
알겠습니다 다음 주 보고 때 수정 완료된 결과 함께 보고해주세요
네 그렇게 하겠습니다"
3,입성 동생들 옷사러 대등 왔어? 네 옷 정장 구경해보려구요. 제 형아가 옷 골라줄게 이 옷 전당 너무 이쁘다 너한테 찰떡이네 시가 배려 드레스 아 정장 감사합니다. 근데 좀 더 매점 돌아보도록 할게요. 뭘 흙덩이 돌아봐 여기 주변 배려 에서는 우리 가게가 제일 나아 형 믿어 아 그래도 가격이 값어치 너무 비싸서요. 마음에 걱정 드는게 가격때문에 고민인거야? 아니 여러모로. 그럼 형아가 돈 잡 빌려줄게 일단 사 뭐 예기 가 값 백중 의복 고민이야. 아니 그건 의복 좀. 드레스 분 형아 못믿어!? 매점 일단 구매해! 아 네 가치 알겠습니다.
4,오랜 시간 준비한 자격증 시험에서 떨어졌어. 한동안 아무것도 손에 안 잡혀. 정말 허탈하고 힘드시겠어요. 노력한 걸 알기에 더 속상하겠네. 하루 이틀 쉬고 다시 계획을 세워보려고 늘그막. 언젠가는 꼭 붙고 싶어.
4,"나 요즘 아무것도 잘하는 게 없는 것 같아서 너무 힘들어. 어떤 걸 시작해도 금방 포기하게 되고 그냥 나 스스로가 별로인 것 같아.
그런 거 지나가면 괜찮아져. 너도 그만 생각하고 일이나 해.
왜 이렇게 쉽게 말하는 거야? 내가 그런 마음으로 말하는 게 그렇게 가벼운 거야?"
2,현수 이번에 아무일 없으시죠? 아무일 없습니다 그럼 이번에 저희집 좀 갈아주세요 가 왜 하나요 상사 에 못하나요 아무리 그래도 인데 같습니다 그럼 승진일 없던로 말이 너무 잘해보시고 연락주세요
0,"그러니까 시키는 일만 했어야지
어디를 더 부러뜨려 줄까
시키는대로 했잖아!
그 사람을 풀어주라는 건 시킨 적이 없어
그건.
이번엔 오른쪽 손이 좋겠다.
자 여기 망치
그만해 아파!
시키는 일만 했으면 이럴 일 없지
때리는 거 재밌어"
2,한잔 따라봐 네 님 지은씨는 에 참 친구 많은것같아 하하 가요 적은은 아니죠 그래서 말인데 주변에 참한 없어 참아가씨니요?? 내가 외로워 마누라말고애인 대화할 만한 참한 좀 소개시켜줘 하하제 주변 친구들은 다들 애인 대화그래 맛있는거 님 죄송해요 소개시켜드릴 한 사람 없네요
4,"아침에 일어나 보니까 휴지를 다 물어뜯어 놨더라.
헐. 너네 집 댕댕이 또 사고 쳤어?
응. 혼내려고 했는데 너무 해맑게 쳐다봐서 혼내지도 못했어.
그 마음 알지. 미워할 수가 없다니까.
사고 치고 애교 부리면 그냥 넘어가게 돼. 내가 문제야.
집사 견주들 숙명이지 뭐."
0,"지금 당장 나와 죽기 싫으면
 기사 절대 안내릴거고 끝까지 가보자
 이미 너내 아들 내가 잡고 있어 
 어디야 이 개새끼야!!
 궁금하다면 너네 집으로 와 
 이러고도 너 살 수 있을거 같아 ?
 아주 잘 살거 같구나
내가 평생 콩밥먹게 해줄게"
3,안녕하세요 옷이 작아서 환불 결의 해주세요 고객님 옷에 모습 얼룩이 구렁이 법칙 있어서 힘들것같습니다 수 타 청산 아니 내가 손님 입은게 아니고 옷이 작다고요 입으신 송곳니 읍 속 흔적이있어서 단골손님 곤란할거 속 같습니다 아니 야 승복 얻 왜 화나게 하지 슬슬 혈압오르네 양복 안입어봤다고 작다고 환불해줘! 규정상 어렵습니다 너 왜 이렇게 융통성이 없어 뒤처리 도시 그냥 해달라고 장사하기 물 도시 수익 싫어? 자두 고객 어의 님 죄송합니다 의류 일단 진정하세요. 진정? 내가 거짓말쟁이라는거야? 죄송합니다 이번에는 환불 도와드리겠습니다
0,"이러고도 무사할 줄 알았어? 죽여줄까?
 살려주세요. 제가 잘못했어요.
 이제야 죄송하다는 말이 나오네. 또 지껄여봐.
 죄송합니다.
 늦었어. 너랑 네 와이프도 같이 죽여버릴거야.
 한 번만 봐주세요. 죄송합니다.
 존칭 써가면서 대접해주니까 뭐라도 된 것 같았어?
 아닙니다.
 손목을 썰어줄까 눈알을 뽑아줄까.
 죄송합니다. 살려만 주세요."
2,오늘까지다아직도가 보고서 작성하라 알았어? 네 한다고 했는데. 근데 왜 안했어? 너오늘돌대가리야말귀 ? 못 어? ? 할일이 많아서 할일이 ? 많아 정신 못차렸지? 못했습니다 너아들내 내가 너무잘 할때까지 퇴근할 생각하지 말어.어떻게했지? 빠져가지고이알겠습니다 저딴게 기합이 네? 알게 우리 회사를 시킨거근데들어왔지죄송합니다
4,"우리 냥이 발바닥 젤리 냄새 맡아봤어? 완전 꼬순내 나.
변태 같아. 근데 뭔지 알아. 나도 우리 댕댕이 발 냄새 가끔 맡아.
중독성 있다니까. 남들은 모르는 나만 아는 매력 포인트랄까.
맞아. 잘 때 배 위에 올라와서 자는 그 무게감도 너무 좋고.
아 맞아! 그 뜨끈하고 묵직한 느낌! 안정감 대박이야.
반려동물 키우는 사람만 아는 행복이지."
2,도대체 제대로 하는게 뭐야? 뭘 시키면 하는게 없어? 죄송합니다. 다야? 그 머리로 는 들어왔어?. 머리 눈치라도 있어야지. 도 나빠 눈치도 없어 일도 못 으이그. . 너 말이 죄송합니다 밖에 없냐? 야. 니가 그러니까 너보다 애들 밑에서 그 받고 일하는거야. 부장님 . ? 내가 틀린 ? 하여튼 못 놈은 쓸데도 없어요 어휴 지긋지긋해. 우리는 좋은 회사. 같은 안자르고. 죄송합니다
3,"야 내가 하나둘 셋하면 10초안에 내가 던진 신발 주워와라
어??
하나둘셋 던진다
헉헉
야 빨리 안뛰어?5초 남았잖아
여.여기
야이새끼야 10초 넘었잖아 다시한다
또??
너를위해서 하는거야 임마 너같은 돼지 내가 살빼려고 도와주는거야 알겠어?
어.어?
다시 던진다 휙 출발!"
3,"장애인이면 다인가? 왜 무조건 배려를 받으려고해?
도움이 필요하니까 그런 거 잖아
아니 그러면 장애인으로 태어나지를 말던가
너 그 말 당장 취소해
싫은데? 왜 내가 피해를 입어야 하냐고
장애인으로 태어나고 싶어서 태어났겠어?
나한테 그런거 우기지마 징징거리지 말라고
당사자가 안 돼 보면 몰라. 너는 도덕도 몰라?
굳이 당사자가 돼야 할 필요있나? 난 비장애인이라
너 그말 꼭 후회하게 될 거야"
4,"혹시 해본 운동 중에서 정말 힘들었던 운동 있으세요?
저는 헬스장에서 하는 하체 운동이 너무 힘들더라고요 다음 날 근육통 때문에 고생했어요
저도 스쿼트나 런지 같은 하체 운동은 정말 힘들어요 할 때마다 포기하고 싶어져요
저는 등산을 별로 안 좋아해요 올라가는 건 너무 힘들고 내려올 때는 무릎이 아파서…
맞아요! 등산은 체력 소모가 너무 큰 것 같아요 경치 구경하는 건 좋은데 말이죠
저는 복싱처럼 주먹으로 때리는 운동은 좀 거부감이 들어요
저도 격렬한 운동은 쉽게 도전하기가 어렵더라고요
저는 필라테스처럼 정적인 운동은 지루하게 느껴져서 잘 안 하게 돼요
활동적인 걸 좋아하시면 필라테스가 안 맞을 수도 있겠네요
저는 요가처럼 몸을 많이 늘리는 운동은 유연성이 부족해서 너무 힘들어요"
1,저기요 운전 그따위로 하실거에요? 저기요 당신이 일부러 차 바퀴 다리를 댄거 다 봤습니다. 이 아 우선은 사람 다리가 찍혔으면 사과 부터 해야지 어디서 싸가지 저기요 다친건 안타깝지만 뭔가 고의적이었던게 혹시 합의금 때문 그러 이 이 진짜 가 그럴 사람 법정까지 가봐? 죄송하지만 블랙박스 있거든요 한번 아니 그거 친구가 야비하게 일단 이건 저기 뭐하시는거에요! 봅시다.
4,"내가 너무 미안한 사람이어서 다들 나를 귀찮아하는 것 같아. 내가 조금만 잘못하면 다들 나를 피할 것 같은데 그게 너무 두려워.
그거 네가 너무 예민하게 생각하는 거지. 사람들은 다 그냥 자기 할 일 하느라 바빠.
그래서 내가 이렇게 아무것도 못 하고 두려워하고 있는 게 다 내 잘못이야? 그럼 난 어떻게 해야 해?"
2,부장대리 이거 하면하는거야. 내가회사사람을 잘못봤었나일 부장님. 그래도 그 알다시피 다시가나서한.일위도. 이님아주 공으로 돌리신다뇨. 이대이자나 더것이거 이미 다 흔한자기일리도 없네나도 겪어. 니?인데 다 겪어왔어아닌번복생각. 저는 이거는 좀 . 라 같습니다업계 실수 이?프로젝트에 사활쫍은거 걸었었습니다?난제 자식과 같은 거 .요 할대리대리.의그래서 라는건가. 다 프로젝트는 내 이름 날거야올라갔고 뭐 이제와서 인지님이라도맞을알 . 했다고 말할텐가?생각자네가? 그건. 제 말하지만 . 가 뭐라한. 그만 생각마저 . 구 빼해. 칼없을거?들 그래도이면 칼 각오도어쩌하라고자네 무슨 말사장 똑똑한 이대리는 알지? 그런 제발요. 부장님. 프로젝트 할말 .같은데 가 가게. 이지잘 을 찾아가서지들 이 그래똑똑해쫒겨 라도 저 소문 겪어오는 큰일이 알 돌아가 그만 알았으면으로알겠습니다... 해야지. 윽. 네. 나기. 그래 가 이이.왔고아주 내했어 참 아껴. 내가 아끼는거 알지 잘 생각 아주.
4,혹시 적 ? 영화였어요 저는 예전 너무 지루한 영화를 봐서 중간에 그냥 나왔어요 뭔 내용인지도 기억 안 나네요 정말 는 시간 낭비 도 아까워서 끝까지 보긴 하지만 후회할 때 많아요 저는 슬픈 영화는 보고 기분이 계속 우울해져서 중간에 있어요 도 영화는 잘 안 봐요 보고 너무 이 소모되는 느낌이에요 저 내용이 이해 안 되는 영화는 보다가 했어요 저도 철학적인 나 예술 어려워서 집중하기 힘들더라고요 저는 잔인한 장면 너무 많이 나오는 영화는 보다가 감고 그랬어요
0,자기야 어제 카페에 같이 있던 남자 누구야? 그냥 대학 동기야 오랜만에 우연히 만나서 잠깐 얘기한거야. 내가 보니까 하하호호 신이 나셨던데 아주? 그게 무슨 소리야 그냥 대화한거 뿐이라니까? 하 좋은 말로 할때 솔직하게 얘기해. 너 바람피워? 정말 아니라니까 그냥 친구야 친구. 친구고 뭐고 지금 그 말을 나보고 믿으라고? 내가 속아 넘어갈 줄 알아? 똑바로 얘기해 한 대 맞기 전에. 대체 왜이래 내가 미안해 됐지? 너 한번만 더 확신남자한테 그딴식으로 살살 눈웃음치면 너도 그 새끼도 둘 다 죽여버릴거야 알았어? 너 진짜 심각하다.우리 그만하자. 뭐 그만해? 너 진짜 그 새끼랑 놀아난게 맞구나? 감히 바람을 피워? 헤어지긴 뭘 헤어져 한번만 더 그딴 소리 해봐 너도 죽고 나도 죽는거야. 너 이거 집착이야 제발 그만해.! 니가 잘못해서 여기까지 온거잖아 그러게 왜 확신남자한테 꼬리를 쳐? 나 너 어디 사는지도 다 알고 니 부모님 동생도 다 아는거 알지? 헤어져도 절대 얌전히 안 헤어질줄 알아. 너네 집에 가서 싹 다 죽여버리고 나도 자살할거야.
3,"대체 머하고 있는거에요?
 네? 무엿이 불편하십니까 고객님?
아니 내가 이걸 샀는데 환불이 왜 안돼
죄송합니다 고객님 혹시 계산하신 카드나 영수증 있으실까요?
그런거 없어. 빨리 좀 해봐
아 죄송합니다 고객님 혹시 그 제품을 언제 구매하셨나요?
저번주에 샀어? 환불하는데 왜이렇게 복잡해 빨리좀 해봐
죄송합니다. 고객님
직원교육 똑바로안하네 내가 다 말할거야.
죄송합니다 고객님 환불처리 도와드리겠습니다."
