class,conversation
3,"너 뭐야 어디가?
나 잠깐 볼 일보러 화장실 다녀오려고! 반에서 기다려!
야야 우리 쟤 따라갔다 와볼까?
그래그래 안 그래도 왜 저렇게 화장실 많이 가는지 궁금했어.
아오 씨 이게 무슨 냄새냐 누가 쓰레기 소각하고 있어?
어? 너네들이 여기 왜 왔어? 내가 반에서 기다리라고 했잖아
뭐야. 너 화장실에서 설마. 큰 거 쌌냐?
응. 속이 너무 안 좋아서 어제 뭘 잘 못 먹었나봐.
아니 그래도 그렇지 화장실에 이러면 어떡해. 어제 쓰레기 삶아 먹은거 아니지? 냄새가 왜 이래?
뭘 잘못 먹었나 보다고. 크게 말하지마 애들 다 듣잖아 쉬는시간인데.
뭐 어때 어! 야야 얘들아 화장실 들어오지마 얘가 어제 쓰레기 먹어서 냄새가 많이 나. 진짜 들어오면 토할 수도 있다. 불편해도 밑에 층 화장실 가.
야 말하지 말라고 했잖아. 애들한테 소문나면 어떡하려고 그래
어쩌피 너 좋게 보는 애 하나도 없어. 이번 기회에 애들이 너한테 딱 정 때겠지 뭐
인정 자기가 뭐 되게 애들한테 인기 많은지 착각하고 있나봐 착각 적당히해. 아오씨 토나올거 같아 진심"
2,"또 또 하여튼 지방대 나온 것들은 안돼.
 죄송합니다.
 이게이게 생각이란게 없어. 일 이따위로 해올거야?
 죄송합니다.
 내가 그렇게 얘기했는데 학벌 이거 무시하면 안되는거야. 이봐 일하는거 봐. 머리가 나쁘니 이해를 못해.
 저 그런데 이거는 저번에 과장님께서.
 이봐 이봐. 또 핑계대는거. 이래서 공부못하는 것들은 뽑으면 안된다니까.
 아니 과장님께서 이리하라 하시고선 갑자기 말을 바꾸시면
 그래서 내가 잘못한거다. 어디서 이런 모지리를 데려와서 사람 고생을 시켜.
 죄송합니다."
4,"저, 이거 하나만 같이 먹을래요?
어...?
이거 너무 먹고 싶어서 그런데, 같이 먹으면 더 맛있을 것 같아서요.
저번에 같이 먹었잖아요.
그때는 그때고, 지금 너무 먹고 싶어요.
저는 지금 돈이 없는데요.
아, 오늘 용돈 받는 날 아니었어요?
...
오늘 같이 먹으면 다음에 제가 꼭 살게요.
알겠어요."
4,"잠깐 나 좀 볼까?
네. 무슨 일이세요?
자네, 이번 프로젝트에 대한 아이디어가 아주 좋던데?
무슨 말씀이신지.
부장님께 올린 보고서 말이야. 자네 이름이 맨 앞에 있던데? 자네가 아이디어를 낸 건가?
실장님께서 제 아이디어를 좋게 봐주셨어요.
그래? 자네 실력이 많이 늘었구만. 보고서 내용도 아주 훌륭했어. 결재 올리기 전에 꼼꼼하게 검토했겠지? 이 친구, 아주 꼼꼼하구만? 회사 생활 아주 잘하겠어.
감사합니다."
4,"이 대리님, 저를 부르셨다고요?
박 주임, 혹시 지금 시간 괜찮으세요?
네, 괜찮습니다. 무슨 일이신가요?
다름이 아니라 제가 지금 급하게 처리해야 할 일이 생겨서요.
네, 무슨 일이시죠?
지금 이 박스들을 지하 창고에 옮겨야 하는데, 혹시 도와주실 수 있을까요?
네? 어떤 도움이 필요하신가요?
별로 무겁지 않아요. 끌차로 옮기면 되니까 혹시 지하로 옮겨주실 수 있을까요?
네, 알겠습니다. 제가 도와드리겠습니다.
박 주임, 도와주셔서 정말 감사합니다. 이번에 정말 큰 도움이 되었어요.
천만에요. 언제든지 필요하시면 말씀해주세요."
4,"김 대리, 오늘 저녁에 함께 식사라도 할까요?
부장님, 오늘은 선약이 있어서 어려울 것 같습니다.
아, 그러세요? 그럼 다음에 기회 봐서 함께 하시죠.
네, 다음에 꼭 함께 하겠습니다.
혹시 불편한 점이라도 있으신가요? 편하게 말씀해주세요.
솔직히 말씀드리면, 부장님과 단둘이 식사하는 것은 조금 부담스럽습니다.
아, 그렇군요. 오해가 있었다면 죄송합니다.
아닙니다, 부장님.
앞으로는 편하게 대해주세요.
네, 알겠습니다."
4,"자, 이번 회사 워크숍에 입고 갈 단체 티 나왔습니다! 사이즈 확인하고 가져가세요.
어, 사장님, 저는 아직 못 받았는데 제 사이즈가 없는 것 같아요.
그래? 혹시 사이즈 착오가 있었나?
제가 주문할 때 제 사이즈로 신청했는데, 혹시 확인해주실 수 있을까요?
이번 워크숍에 입고 갈 티셔츠가 부족한가 보네.
네? 단체 티 아닌가요? 제 것만 없는 이유가 있을까요?
혹시 사이즈를 잘못 주문했을 수도 있으니 확인해볼게.
아, 네. 혹시 제가 추가 비용을 내야 한다면 말씀해주세요.
아니에요. 확인해보고 다시 말씀드릴게요.
정말 감사합니다. 신경 써주셔서 감사해요."
3,"너 왜 손가락이 네개야?
어???
와 진짜 신기하다
보지마.
아니 신기해서 그래 다들 다섯개잖아 애들아 이거봐 애 손가락이 네개야
어렸을때 사고로 다쳤어 그만해줘
아그래?무슨사고인데???
어??
알아야 우리도조심하지 친구좋다는게 뭐야 좀 알려줘바
하지말아줘. 제발"
4,"이거 오늘까지 마무리될까요? 퇴근 전에 확인하고 싶어서요.
퇴근까지 20분 남았는데, 양이 조금 있어서요.
최근 젊은 세대는 업무 효율이 참 좋네요.
네? 감사합니다.
예전에는 시간만 오래 끌던 사람도 있었는데, 요즘은 다들 빠르게 처리하네요.
오늘까지 가능할지 여쭤보신 거죠?
네, 맞아요. 가능하면 오늘까지 부탁드리고 싶어서요. 혹시 어렵다면 내일 오전에라도 괜찮습니다.
최대한 노력해 보겠습니다.
무리하지 마시고, 내일 아침에라도 괜찮으니 꼼꼼하게 확인 부탁드려요.
네, 알겠습니다.
내일 아침에 결과 보고 다시 상의해서 진행 방향을 결정하죠.
네, 그렇게 하겠습니다."
2,"한율씨 이거 마감좀 해줘
네? 제 마감도 아직 안끝냈는데요
응 근데 내가 지금 신랑이 이 앞에 기다리고 있다는데 어쩌지?
.조금만 더 기다리라고 하시면
아니 미안해! 오늘 시어머님 생신이라 가봐야해 늦으면 나혼나
저도 얼른 집에 가야하는데요
아니 한율씨는 누가 집에서 기다리는 사람도 없잖아
그.그래도 마감을 대신 해줄 만큼 한가하지는 않아요
아니 진짜 정떨어지게 구네 서로 힘들때 돕고 사는게 동료지 안그래?
.근데 대리님 힘든 상황아니잖아요
하 이것봐라 한율씨 사무실에서 비호감인데 내가 데리고 놀아준거 몰라?
다 싫어해 한율씨 안되겠네 내일부터 사무실 더 살벌하게 다니고 싶어?
.아니요. 그냥 해드릴게요"
0,"술 가져와.
 어제도 마셨잖아요. 그만 마셔요.
 술 가져오라면 가져와야지 죽고싶어? 마취총 쏠까?
 아니에요. 하지마세요.
 마취총 쏴서 기절시킨 다음에 너 죽이는 거 일도 아니야.
 왜이래요. 하지 마세요.
 계속 반항하네? 진짜 죽고싶어? 이 집에서 너 하나 죽는다고 누가 알기나 할 것 같아?
 술 가져다 주면 되잖아요.
 내가 가져다 달라고 했을 때 가져왔어야지. 왜이렇게 말대꾸야? 같이 죽을까?
 우리 애도 있는데 어떻게 그런 말을 쉽게 해요.
 너랑 나랑 애새끼 다같이 죽으면 그만이지 뭐어때?"
4,"박 주임, 오늘 저녁에 같이 식사할까요?
아, 네 좋습니다. 무슨 좋은 일 있으신가요?
이번에 계약 성사된 거 축하하고 싶어서요.
아, 감사합니다. 덕분에 좋은 결과가 있었습니다.
자네 덕분이지. 이번에 정말 수고 많았어.
아닙니다. 팀원들 모두 함께 노력한 결과입니다.
어떤 메뉴를 먹고 싶나?
부장님께서 드시고 싶으신 걸로 하겠습니다.
그래, 그럼 맛있는 곳으로 가지.
네, 감사합니다."
1,"엄마 이거 금가락지 말고 금송아지어딨어?
 아이고 왜그러냐 정말
 엄마 내가 지금 죽게 생겼는데 그런말이 어딨어
 엄마 남은게 이거밖에 없어. 이거라도있어야 나도 살지
 엄마 잘생각해 이거 안주면 하나밖에 없는 딸도 이제 못봐
제발 그만해라 . 정신차려라
내가 뭐 나좋자고 그래???
아이고아이고
늙어서 그렇게 주저 앉아 울면 추하니까 얼른 일어나 
정신차려라 
나 제정신이야 내가 돈만 갚으면 이제 일 열심히 할게 엄마고마워
 아이고아이고"
4,"오늘 날씨 정말 좋네, 그렇지?
응, 정말 좋다.
이런 날에는 어디 놀러 가고 싶은데, 혹시 가고 싶은 곳 있어?
글쎄, 어디든 너와 함께라면 다 좋아.
정말? 그럼 우리 공원이라도 갈까?
좋아! 도시락 싸서 가면 더 좋고.
좋아, 그럼 내가 맛있는 도시락 싸갈게.
고마워, 네가 싸주는 도시락이 세상에서 제일 맛있어."
4,"나 씨, 혹시 오늘 퇴근길에 부탁 하나만 들어줄 수 있을까요?
네, 말씀하세요.
다름이 아니라, 오늘 아들 하원 시간에 제가 갑자기 회의가 잡혀서요. 혹시 나 씨가 아들 좀 데려다 줄 수 있을까요?
아, 네! 제가 퇴근길에 아이를 데려다 줄 수 있습니다.
정말 고마워요! 퇴근 시간에 맞춰서 아이가 있는 곳으로 가면 될까요?
네, 제가 미리 연락해두겠습니다.
오늘 정말 고마워요. 덕분에 마음 놓고 회의에 집중할 수 있겠어요.
아닙니다. 도움이 될 수 있어서 기쁩니다."
4,"여기요!
네, 손님. 무슨 일이시죠?
음식에서 머리카락이 나왔는데, 어떻게 해야 할까요?
정말 죄송합니다. 확인해 보겠습니다.
혹시 주방에 긴 머리 직원이 있나요?
잠시만 확인해 보겠습니다.
손님, 머리카락이 나온 점은 정말 죄송하지만, 저희 주방에는 전부 짧은 머리 직원뿐입니다.
아, 그래요? 혹시 제가 흘린 걸까요?
그럴 수도 있습니다.
그렇다면 제가 조심했어야 했네요. 죄송합니다.
아닙니다. 괜찮습니다. 불편을 드려 죄송합니다."
4,"야, 니네 누나 예쁘시더라?
어? 정말? 고마워.
니네 누나 예뻐서 그러는데, 나 좀 소개시켜주면 안 될까?
아... 우리 누나는 지금 만나는 사람 있어.
아쉽네. 정말?
응. 그래서 소개는 좀 힘들 것 같아.
그래? 알았어.
다음에 또 기회 되면 소개시켜 줄게."
4,"너희 누나분 정말 멋지시더라.
사진 좀 볼 수 있을까?
잠깐 보는 건 괜찮아.
어디, 나도 같이 보자.
스타일이 정말 좋으시네.
그런 말은 좀 조심해 줘.
그래, 스타일은 우리 철수가 더 좋지.
알았어, 사진 돌려줄게.
혹시 누나분 소개시켜 줄 수 있어?
아니, 내가 대신 소개받고 싶어. 내가 더 잘해줄 수 있는데.
칭찬해줘서 고마워."
1,"저기 인스타 계정 해킹 당하셨죠? 그니까 왜 모르는 링크를 눌러요.
혹시 제 인스타 계정 해킹한 사람 누군지 알 수 있는건가요? 거기 제 소중한 아이 사진이 많이 있어서.
그렇게 눈치가 없으니까 해킹 당하죠. 단도직입적으로 말할게요. 인스타 계정 돌려받고 싶으면 돈 줘요
얼마까지 생각하시는데요.? 제 인스타 계정인데 돈 내고 가져가야 해요.?
음 팔로워가 9만명이니. 450만원에 넘길게요. 계정 가지고 싶으면 돈 내셔야지. 내가 원래 안 줘도 되는 계정인데.
450은 너무 심해요. 조금만 더 줄여줄 생각 없으신가요?
이거 그냥 인스타계정 폭파시킬까요? 구만명이면 한달에 450넘게 버시겠구만. 당장의 돈이 아까워서. 포기한다니.
450만원 드리면 바로 계정 넘겨주실건가요? 그 계정으로 이상한 짓 하면 안돼요. 제 사업용 계정이라.
이상한 짓 안 해. 당연하지 450만원만 주면 바로 넘겨줄게 그니까 빨리 구해오는 게 좋을거야.
내일 중으로 보내드리도록 할게요. 계정 아무것도 만지지 마시고 돌려주세요."
3,"야 일병 내가 마스크 똑바로 쓰라했지
죄송합니다! 똑바로 쓰겠습니다!!
어?? 일병이면 소리가 2칸이여야지 소리가 크네
네. 시정하겠습니다
일병이 목소리가 작네 안되겠다 너 맞선임 누구냐
 상병님 입니다!
오랜만에 상병 얼차려나 줘야겠네 너때문에 
제발 그것만은.
그럼 니가 똑바로 하든가 
죄송합니다."
3,"저기 이거봐요. 이거 다 치우고 가셔야죠?
 이거 제가 한거 아닌데요.
 누가 했든 지금 댁이 여기 있잖아요
 아니 저한테 매번 왜 이러시는거죠?
 제가 뭘 어떡했는데요?
 저한테만 허드렛일 시키시잖아요
 댁이 그렇게 느끼는거지 난 그런적 없어요
 거 참 너무 하네요
 너무 하면 내 눈에 띄지 말아요
 아니 그게 무슨 말이에요?"
2,"수민씨 토요일 저녁에 시간되지?
 아직 약속은 없습니다
 토요일에 축구 멤버가 한명 비는데 같이 좀 가자
 네.? 이 추운 날씨에 축구요.?
 젊은 사람이 뭐가 춥다고 그러는가?
 제가 추위를 조금 많이 탑니다.
 나때는 이 날씨에 팬티만 입고 다녔네!! 그래서 못 나오겠다는건가?
 네. 힘들거같습니다
 다시 한번 생각할 기회를 주겠네. 진짜 안 나올텐가?
 부장님 이거 회사내 부조리 아닙니까.?
 그렇게 생각하면 회사를 그만두던가! 아니먼 내가 회사 부조리가 뭔지 보여주겠네
 부장님."
4,"김 대리.
네, 과장님. 무슨 일이세요?
오늘따라 얼굴이 좀 피곤해 보이네.
아, 그런가요?
혹시 무슨 안 좋은 일이라도 있었어?
아침에 좀 바빠서요.
그래도 회사에서는 항상 밝은 모습 보여주는 게 중요해.
네, 신경 쓰겠습니다.
오늘 하루도 힘내서 일해봐.
네, 감사합니다."
1,"안녕?우리 어디서 봤지?
누구세요?
엥 나 몰라? 그럼 지갑 좀 내놔봐.
저 돈 없어요.
지랄말고 내놔. 죽을래?
안돼요.
이새끼 부자네? 죽고싶냐 진짜?
부탁이에요 그만해주세요
하나 둘 셋 그래그래 꺼져라 안녕
주세요 부탁이에요."
2,"박사원 오늘 뭐해?
저 오늘 업무보고 하고 서류 정리 할 예정이에요
그래? 뭐 별거 없네?
아 그래도 하루는 빠듯할 것 같은데요?
뭐가 빠듯해 이것 좀 해주라
아 저 시간이
왜? 하기싫어? 바빠? 요즘 신입은 선배가 하는말에 말이 많네
아 아니요 그런건 아니구요
그치? 왜그래 박사원 메일 보내줄게 그거 오늘 점심먹기전까지해줘
점심전까지는 좀 빠듯할 것 같은데요
그럼 점심 먹지말고 끝내면 되잖아
네."
4,"수진 씨, 혹시 최근에 불편한 점 있으셨어요?
네? 주임님께서 제 의견을 물어보시긴 했는데, 회사 밖의 일이라 괜찮습니다.
혹시 회사 일에 지장이 있거나 그런 건 아니죠?
아니요, 괜찮습니다. 최선을 다해 일하고 있습니다.
그래요? 혹시 제가 도와드릴 일은 없을까요?
정말 감사합니다.
수진 씨가 규칙을 잘 지켜줘서 항상 고맙게 생각하고 있어요. 회사 이미지를 좋게 만들어줘서 항상 감사하게 생각하고 있습니다.
아니에요. 제가 할 일을 했을 뿐입니다.
앞으로도 좋은 모습 기대하겠습니다.
네, 감사합니다."
4,"수현아, 혹시 나 1,000원만 빌려줄 수 있어?
응, 그런데 나도 지금 돈이 별로 없어.
정말? 혹시 비상금 같은 거 없어?
비상금은 있는데, 급하게 써야 할 데가 있어서.
아, 그렇구나. 알겠어.
미안해. 다음에 내가 꼭 갚을게.
아니야. 괜찮아. 나도 급한 건 아니니까.
정말 고마워."
1,"아 그래서 중고차를 구매 안하시겠다.
네 아직 마음에 드는 차가 없어서요
아 그러시구나 지금 사람 가지고 장난치는 것도 아니고
네? 구매자가 마음에 안들면 구매안해도 되는게 정상아닌가요?
아니 사기로 했잖아 이 사람 이거 양아치 아냐
뭔 소릴 하고 싶은거에요
그럼 중고차 시법 운행할때 든 기름값 10만원은 주세요
죄송한데 싫은데요
아나 이거 안되겠네 너 여기서 이 차 구매 할때까지 집에 못돌아가
아니 왜 그러세요
너 돈내고 이 가게 나갈래? 아님 계속 이렇게 놀아볼까
죄송해요 살려주세요"
3,"이 음식 왜 이렇게 맛이 없어요? 짜서 못 먹겠네
네 죄송합니다 고객님 다시 만들어 드릴께요
아니 됐어요
짜다고 하시니 다시 만들어드릴께요
이 실력이면 또 만들어도 짜지
거의 다 드셨는데 일찍 말씀해주시지.
맛없는거 참고 먹었어요
아.네
이거 저는 계산 못하겠어요
손님."
0,"너 지금 나 째려봤냐?
아니요.
아니긴 뭐가 아니야 나 기분나쁘게 째려봤잖아
아닙니다. 뒤에 간판 봤어여
어휴 생긴것도 눈 쫙 째져서 재수없게 생긴게
아니에요.정말
눈깔 뽑히고 싶어?? 기분 나쁘게 시리
죄송합니다.
앞으로도 눈 그렇게 내리깔고 다니란말야 뽑히기 싫으면
죄송합니다.
그래 재수없이 째진 눈 안보이니까 얼마나 좋냐
."
4,"어, 저 사람 좀 봐. 얼굴은 괜찮은데 휠체어를 타고 다니네.
조용히 해. 다 들려.
저기요, 혹시 무슨 불편한 점 있으세요?
아, 아니요. 괜찮습니다.
혹시 도움이 필요하시면 언제든지 말씀해주세요.
아, 감사합니다.
저희가 혹시 불편하게 해드렸다면 죄송합니다.
아니에요. 신경 써주셔서 감사합니다. 다음에 또 뵙겠습니다.
네, 좋은 하루 보내세요."
0,"아주 세상이 만만한가봐. 고개 치켜들고 잘사네?
그렇지 않습니다.
야 너 그렇게 한번 살아봐. 니 식도에서 항문까지 얼마나 꼿꼿한지 확인시켜줄게.
아닙니다.
아니긴 뭐가아니야? 그렇게 당당한 자식이. 당당한 놈이라 표정도 당당하네?
죄송합니다.
죄송해? 그래도 몸은 성해서 안구며 심장이며 간이며 싱싱하겠다야.
죄송합니다.
죄송해봐 더. 그런식으로 죄송하면 나야 고맙지.너같은 놈 장기해결부터 머리카락 하나까지 흔적없이 만들어줄게. 내가 장난하는것 같지? 천천히 지켜봐라. 이 자식아.
정말 죄송합니다."
1,"우리 헤어져.
뭐? 왜 갑자기 그런 소리를 해?
너 너무 집착이 심해. 못 견디겠어.
내가 언제 그랬는데? 오히려 믿음 안 준건 너잖아.
그래. 다 내 잘못이니까 헤어지자.
야. 생각을 하고 얘기를 해. 너 나랑 쉽게 헤어질 수 있을 것 같아?
이젠 협박까지 하시겠다?
너 내 핸드폰에 너 관련된 거 엄청 많아. 안 무섭냐?
무슨 얘기 하는 거야.
넌 나랑 헤어지는 순간 인터넷에 다 공개해버릴거라고. 그러니까 나랑 계속 만나는 게 좋을거야?"
0,"내 부하를 살려내지 않으면 당상 죽여버리겠다.
누구십니까?? 살려내라니요.
긴 말은 필요 없다 당장 살려내
잠시만요 너무 피가 많이납니다!
죽고 싶은 거냐? 살려내!!
당장 살려내라니요. 피가 너무나서 과다출혈위험이 있어요
지금 당장 살려내지않으면 바로 죽여버리겠다.
.준비할 시간이 필요합니다!
당장 수술실에 들어가서 살려내라!
준비하겠습니다."
4,"너가 학교 다닐때 공부 열심히 했었구나
정말 대단하다!
뭐가? 대단하긴 뭘, 그때 열심히 했던게 지금 일하는 데에도 도움이 많이 돼
정말 멋지다
나도 본받아야겠어
뭘 그래, 너도 충분히 잘 하고 있어
고마워, 덕분에 힘이 난다"
4,"오늘까지 주신다고 했는데 혹시 준비되셨나요?
죄송합니다. 금액이 너무 커서요.
사장님께 말씀드려볼까요?
지금 준비하고 있으니 며칠만 더 시간을 주세요.
시간 더 드리면 다 준비되는 거죠?
네. 돈 드리면 그 자료는 돌려주시는 거죠?
그럼요.
23일 안으로 연락드릴게요.
혹시 변심하시면 안 돼요.
네."
4,"저기요! 잠깐만요!
왜, 왜 그러세요?
어, 신발 예쁘네. 새로 샀나 봐?
어, 나도 그 신발 한 번 신어봐도 될까?
아, 왜 그러세요.
한 번 신어보겠다는데, 잠깐만 신어보자!
와, 이거 나한테 잘 어울리지 않냐?
그러게요. 잘 어울리시네요.
야! 그럼 잠깐만 신고 돌려줄게.
네.
잠깐만 신어볼게.
네."
2,"빨리빨리 일 처리 안해?
 죄송합니다
 김대리 이번에는 승진해야지
죄송합니다 빨리 시정하겠습니다
이새끼는 꼭 승진애기가 나와야 일을해요
아닙니다 빨리 수정하겠습니다
 집안사람 생각안해?
죄송합니다
아니 군대도 갔다온 사람이 빨리빨리 해야지
죄송합니다 수정하겠습니다"
4,"연극 연습하는 거 맞아? 대사가 너무 과장된 것 같은데.
아, 그런가? 좀 더 자연스럽게 해볼게.
너무 감정적으로 하는 것 같아. 좀 더 차분하게 해 봐.
알았어. 다시 해볼게.
이번에는 어때?
훨씬 낫다. 이제 좀 더 연습하면 완벽하겠어.
고마워.
열심히 해. 곧 공연인데.
응, 최선을 다할게."
4,"어디에서 오셨어요?
네, 저는 한국에서 왔어요.
아, 한국에서 오셨군요! 한국 문화에 대해 궁금한 게 많은데, 혹시 몇 가지 질문해도 될까요?
네, 편하게 물어보세요. 아는 선에서 최대한 답변해 드릴게요.
한국에서는 보통 어떤 음식을 즐겨 먹나요?
한국 음식은 매운 음식도 많고, 찌개나 구이 종류도 다양하게 즐겨 먹어요.
아, 그렇군요! 한번 먹어보고 싶네요.
다음에 기회가 되면 꼭 한번 드셔보세요!"
4,"준비는 다 됐어? 아니면 필요한 거라도 있어?
준비는 거의 다 됐는데, 대본이 조금 어려운 것 같아요.
어떤 부분이 제일 어렵니?
음, 아무래도 감정 표현이 잘 안 되는 것 같아요.
그럼, 내가 옆에서 감정 코치를 해줄게.
정말? 그렇게만 해준다면 정말 고맙지.
자, 그럼 다시 한번 읽어볼까?"
4,"너는 왜 이렇게 노력을 안 하니?
오늘따라 집중이 잘 안 되네.
계속 이런 점수면 힘들 텐데, 어떡할 거야?
더 집중해서 해야지.
포기하지 말고 계속 노력해 봐.
신경 써줘서 고마워.
노력하면 분명 좋은 결과가 있을 거야.
응원해 줘서 고마워.
왜 그래? 무슨 일 있어?
열심히 해볼게!"
4,"와! 친구야, 같이 가!
 길동아, 천천히 가자.
 같이 가자!
 응, 같이 가.
 와, 친구다!
 길동아, 조심해서 가.
 야, 친구야, 같이 놀자!
 응, 좋아!
 와, 신난다!
 응.
 길동아, 우리 함께 즐거운 시간 보내자."
2,"이번에 제가 낸 프로젝트 어때요 ?
그냥 솔직히 말하세요 안 불편 하세요?
네? 뭐가요?
그거 제 아이디어 잖아요.
무슨 소리세요?
제가 낸 아이디어 가져가서 쓰신거잖아요
무슨 너 아이디어야 말은 제대로 해. 실적 낮춰줘?
네?
너가 뭐라하던 난 널 망가뜨릴 수 있어 그냥 조용히 있어
회사에 말 할게요 저도 더 이상은 못 참겠네요"
0,"사과하세요 먼저 욕하셨잖아요
니가 어깨를 치고 갔잖아 어린놈의 쉐끼가 싸가지없이
말조심하시죠?
어어? 어디 눈깔을 똑바로 뜨고 확 눈알을 뽑아 버릴라
하 뽑아 봐 뽑아봐
아주 어린놈의 쉐끼가 못 뽑을 줄 아나 겁대가리없이 확
나이먹고 안부끄러워?
너 임마 저 건물에서 나오는 거 봤어 어? 조심해 어?
뭘 조심해
조심해 진짜 눈깔을 뽑아버릴테니까"
2,"김과장 옷이 그게 머고
왜요?
좀더 이쁘게 입고 다녀야지
저는 이정도면된다고 생각합니다.
손님도오고 그러니까 더 이쁘게 입어
너무합니다.
뭘 너무해. 김과장 때문에 회사분위기 엉망이네
네. 신경쓰겠습니다
진작 그랬어야지 내일은 기대할게.
네."
0,"한번만 기회를 주세요
오늘까지 몇번인지 알아
진짜 이번달안에는 어떻게든 찾아오라는거 꼭 할게요
어림도없는 소리하지마
정말입니다
이소리를 얼마나 들었는데
시간만 더 주시면 할수있어요
이번달은 너무 길고 일주일 시간준다 이번이 마지막이야 안그럼 니 동생이 위험해지는수가 있어
네 꼭 하겠습니다
1주 뒤에 보자"
1,"야 니네집에 키위 농장한다며?
어 응
내가 키위 진짜 좋아하는데 좀 얻어먹어보자
응?? 우리도 다 파는건데
야 친구 좋다는게 뭐야 새끼야
그렇긴한데 나도 엄마아빠테 물어봐아햐고
그냥 니가 학교가서 먹는다고 가방에 몇개 넣어오면 되잖아
.우리엄마아빠가 힘들게 농사지으신건데
야 귀농귀촌 했으면 그정도도 생각안했어?
. 부모님한테 물어볼게
아 답답한 새끼 너 여기서 학교 편하게 다니기 싫어? 여기가 시골이라 너무 만만하게 보는거아니야??
. 미안해. 몇개 몰래 가져와볼게
이제 말이 통하네"
4,"도와주세요. 제발요. 부탁드립니다.
진정하세요. 무슨 일이세요?
도와주세요. 원하는 건 뭐든지 다 할게요. 제발.
진정하시고, 무슨 일인지 차분하게 말씀해 주세요.
네. 말씀드릴게요.
그래요. 천천히 이야기해 보세요.
사실은...
무슨 일이 있었던 건가요?"
4,"오늘 왜 이렇게 늦었어요?
아, 죄송합니다. 차가 너무 막혀서요.
차가 많이 막혔나 보네요.
네, 평소보다 훨씬 심했어요.
그래도 늦지 않게 와주셔서 감사합니다.
네, 죄송합니다. 다음부터는 더 일찍 나오겠습니다.
네, 그렇게 해주세요."
3,"아 냄새 야 여기 어디서 하수구 냄새 안 나 ?
아우 뭐야 이 냄새?
아 얘 냄새인가 보다
아니야.
어우 얼른 맡아봐 얘 냄새인지
아 싫어 더러워
얘들아 냄새 안 나?!
아니야 나 아니야.
너가 말하니까 더 냄새나잖아
그냥 가만히 닥치고 있어"
3,"컥컥 좀 놔줘
왜 아프냐?
제발 숨을 못쉬겠어
그럼 멍멍해봐
하.하지마
왜?못하겠어? 그럼 더 졸라야지
아.하.할게
애들아 구경해라
멍멍
개새끼가 따로없네?시킨다고 진짜하냐?"
3,"아 좀 달라 붙지마
왜.
너랑 다니면 나까지 왕따 당해 나한테까지 피해 좀 주지마
우리 친구잖아.
친구는 무슨 그냥 너 불쌍해 보여서 좀 데리고 다녀준거야 생각 좀 해라 내가 왜 너 같은 애랑 친구냐 뇌 없냐
내가 맛있는것도 많이 사줬잖아.
맛있는거 사준다고 다 친구냐 웃기네 넌 그냥 돈줄 일뿐이야"
4,"오늘따라 유난히 바쁘네요.
네, 정신이 없네요.
잠깐 쉴 틈도 없네.
그러게요. 물이라도 한잔 마셔야겠어요.
저도 목이 마르네요.
정수기 시원한 물로 마실까요?
네, 좋아요.
제가 가져다 드릴게요.
감사합니다."
4,"이 업무는 누가 처리했나요?
팀장님, 제가 처리했습니다.
강 부장, 이 업무 처리 방식에 대해 어떻게 생각하시나요?
어떤 부분을 말씀하시는 건가요?
최근에는 이런 방식으로 처리하는 경우가 많다고 들었습니다.
아, 그렇군요.
새로운 방식에 대해 더 자세히 알아보고 적용해 보도록 하겠습니다.
네, 알겠습니다.
강 부장, 앞으로도 새로운 업무 방식에 대해 적극적으로 검토해 주세요.
네, 팀장님."
3,"너희 집 돈 없다며?
아니거든?
너희 집 월세라며 돈없는거지
너희는 안그러냐?!
우리는 다 돈주고 샀지 너 거지구나
아니야!
돈이 없으니까 맨날 이렇게 후줄근한 옷이나 입지
아니야.!
애들아 얘 거지야 얘랑 놀지마!
아니라고."
1,"나 학교 가있는 동안 게임머니 충전좀
 나도 학교 가는데?
 게임머니 충전하고 와
 얼마?
 10만원
 근데 너도 돈 있잖아
 너가 나 게임 하는 모습 좋아하잖아 너 돈으로 해야 너도 뿌듯하지
 뭐래
 넣어놓을거지?
 생각해볼게"
3,"저기요. 마스크 좀 써주세요
아 나 백신 2차까지 맞았어
그래도 모두를 위해서 쫌 써주세요
아니 니가 뭔데 나한테 이래라 저래라야
네? 이건 기본이 안되신거잖아요
요즘 젊은것들은
저기요. 지금 뭐라고 하셨어요. 경찰부를게요
불러
남한테 배려좀 하고 사세요
에이고 니나 잘해 꼴랑 가게 하나 하는 주제에"
1,"가영아 나 아이패드 한 번만 더 빌려주라.
 안돼. 저번에도 빌려줬다가 한 달만에 돌려줬잖아.
 그 때 내가 사정이 있었다고 했잖아! 그런것도 이해 못해주는거니?
 아니.나도 써야하는데.
 이번에는 정말 빨리 쓰고 줄게.
 너도 하나 사면 되잖아.
 내가 돈이 없어 그러니? 사러갈 시간이 없다고 몇 번 말해!
 아.알겠어 빌려주면 되잖아
 빨리 좀 줄 것이지.
 꼭 돌려줘야해."
