class,conversation
4,"저는 애니메이션 영화를 좋아하는데 지브리 스튜디오 작품을 특히 좋아해요.
지브리 애니메이션은 그림도 예쁘고 따뜻한 감성이 느껴져서 좋아요.
저도 '센과 치히로의 행방불명'이나 '하울의 움직이는 성' 같은 작품들을 정말 좋아해요.
어린 시절의 순수한 감성을 떠올리게 하는 매력이 있는 것 같아요.
ost도 너무 좋아서 아직까지도 즐겨 듣고 있어요."
0,야 너 정도 내세 내가 나한테만 경주마 패스하라고 했지 살붙이 죽고싶냐 연기 ? 다른 팀원들도 있는데 너한테만 패스를 어떻게 입담 줘 해 . 너 내가 전에도 말 얘기 했지. 패스 안주면 죽여 대 평야 버린다고 응. 그랬었지 내가 연대 너만 건드릴거 같지? 증상 니들 걸이 가족도 싹다 죽일거야 분노 가족은 건드리지 말아주라 제발. 오인 그러면 지출 내 국한 말 똑똑히 들어 나한테만 주는거야 속 나한테만 알았어 너 말 연령 대로 할게 그래 다음 평야 에는 수놈 안 황소 봐줄거야 혈족 똑바로 대천 해라 응 알았어 구리다 길 .
1,너 이거 뭐야? 속 법무부 새로 산 아이패드야 이쁘다 이 나 거 나 쓸게 안 얻 돼 남자 뭐가 안돼? 그냥 가져간다? 속 돌려줘. 국한 10년 귀 뒤에 돌려줄게 이거 없으면 영리 아무것도 못해 놈 연기 빌리는것도 안돼냐?? 비싸게 속 주고 산거야 돌려줘
1,"지수야 나 미술학원 다니는데 재료 살 돈이 없어. 5만원만 빌려주라
안돼. 용돈 그럼 없단 말이야.
아. 그래도 지수야 나 진짜 밥 사먹을 돈도 아껴도 5만원이 비어.
정말 미안한데. 나 진짜 돈이 없어.
나도 그러잖아. 내가 더 빠듯해 돈 좀 빌려줘 너는 예체능 아니잖아 빌려주라
안돼. 정말 미안.
야. 좀 너무한거 아니야? 친구는 밥 먹을 돈도 아껴가면서 하는데 좀 빌려주지 그렇게 빌려주기 어렵냐?
아니 그게 아니라 빌려주면 나는 어떻게 벼티라고.
최대한 빨리 갚을게 그럼 되는거잖아 빨리 갚을테니까 좀 빌려줘.
알겠어."
4,"혹시 보조 배터리 혹시 빌릴 수 있을까요?
아 죄송해요 저도 오늘 배터리가 얼마 없어서 아껴 쓰는 중이라...
아 그렇군요 혹시 나중에 조금이라도 충전되면 빌려주실 수 있을까요?
네 최대한 충전해보고 빌려드릴게요
감사합니다
별말씀을요
혹시 다른 분께 빌릴 수 있는지 한번 여쭤보시는 건 어떠세요?"
0,"좋게 좋게 갑시다. 어차피 두개 달린거 하나 없다고 죽는 것도 아니잖아?
왜 이러세요.누구세요.
다 서로서로 좋자고 하는 건데 눈 하나 빠진다고 앞이 안보여? 그런거 아닌데 그냥 순순히 수술합시다.
제가 왜 제눈을 그 사람한테 왜 제 눈까지 내줘야합니까.
이렇게 말하면 서운한데 그 동안 당신이 우리 도움으로 애들 학교보내고 한 거 아닌가?
그건. 
당신이 못주겠다고 하면 뭐 이번에 첫째가 고등학교 들어갔다고 했나? 한창 공부할 나이겠네.
아이들은 건들지 마십시오.
공부해야 하는 나이에 눈이 참 중요한데 그렇지?
제발. 이러지마시고 다른 방법을 찾아봐주세요."
1,야 입금 언제 할 건데? 조금만 시간을 주세요. 너가 미쳤구나 이젠 못 기다려. 돈을 어떻게든 구해 볼게요. 이젠 다 끝났어. 너 나체사진 주변인들에게 보낼 거야. 정말 죄송해요. 갱 100만원 드릴게요. 이번만 참는다. 다음주 까지 돈 들고 와. 네 알겠습니다. 죄송해요.
2,"김대리
네 과장님 무슨일이세요?
김대리 얼굴이 오늘 왜그래?
제 얼굴이 이상한가요?
회사 출근하면서 김대리 화장도 안하고 왔나?
제가 오늘 아침에 바쁘게 나오느라 .
일은 잘 못하면 예쁘게라도 하고 회사에 나와야지.
김대리 과장님말씀처럼 일을 못하면 화장이라도 예쁘게 하고 나와
알겠습니다. 
아침부터 김대리 얼굴 보니깐 힘이 빠지네"
4,실존 비가 하 유무 올랴나 하늘이 왜 이리 꾸물꾸물하대유. 기여. 페이퍼 왠지 실재 삭신이 쑤시는 부정 것이 올 거 같기도 허구. 토양 귀 우산 늑대 실존 은 챙기셨슈? 동아리 존폐 아녀유. 금방 지나가겄지 뭘. 그려유? 비 맞지 거부 말구 조심하셔유. 암만유 빗발 . 얼렁 유무 존립 드가봐야겄슈.
1,"아빠 나 노트북 사줘
아빠가 이번달엔 좀 힘든데 모아서 3달 뒤에 사주면 안될까?
아 다른 친구들은 다있는데 나만 없단말이야
아이고 우리딸 속상했겠다
말로만 속상하다고 하지말고 사주라고 진짜
미안하다
아니 우리집은 왜이렇게 집구석이 가난해? 왜 이런집에서 나 태어나게 한거야?
딸. 미안해
미안하다고 하지말고 가서 뭐라도 해서 노트북 가져오라고! 사오든가 훔치든가! 안그러면 나 지금 여기서 뛰어내릴거야
딸딸. 왜그래 진정해 아빠가 친구한테라도 돈 빌려볼게"
2,일 이따위로 할거야? 죄송합니다 죄송하면 다냐? 어떻게 할거야 제가 잔업을 해서라도 다른 사람들한테는 뭐라고 할건데 조금만 순간을 주시면. 이 사람 진짜 답답하네 내가 이래서 뽑지 말지니까 죄송합니다 죄송하다 죄송하다 말로만 하면 되겠냐고? 왜 사람이 그 모양인데 면목이 없습니다
3,"야 저 사람좀봐 얼굴이랑 딴데는 멀쩡한데 휠체어 타고 다니네
야 조용히 좀 얘기해 다 듣겠다
저기요 지금 뭐라고 하신건지 알수있을까요
아 저 아무말도 안했는데요
아 제가 다 들었는데요 얼굴 멀쩡하면 휠체어 타면 안되는거에요?
아 죄송합니다
신체가 조금 불편한것뿐이지 그쪽이랑 다를바가 없는 한 사람일 뿐이에요 그냥 그런 생각은 혼자 하시고 입밖으로 내뱉지 않으셨으면 좋겠네요 그런말 들을때마다 더 괴롭거든요.
아 저는 얼굴이 너무 멀쩡하신데 무슨 사고를 당하셨나 궁금했을 뿐이에요
그런 편견 없이 보세요 그렇게 보는 시선들이 바뀌어야 될때입니다.
야 그만하고 빨리가자"
4,"힘들거나 지칠 때 어떻게 극복하세요?
저는 혼자 조용한 카페에 가서 책 읽어요
오 분위기 좋은 카페에서 책 읽는 거 정말 낭만적이네요
좋아하는 책 읽으면서 커피 마시면 마음이 편안해지더라고요
어떤 종류의 책 좋아하세요?
저는 소설이나 에세이 좋아해요 자기계발서도 가끔 읽고요
저도 책 읽는 거 좋아하는데 요즘 통 시간이 없네요
일부러라도 시간을 내서 책 읽는 건 정말 좋은 것 같아요 마음의 양식이 되기도 하고요
맞아요 책 속에서 위로를 얻을 때도 많고요"
3,걸음걸이 그래?응 다릴 다쳤었어 걸음이 꼭 오리가 뒤뚱거리 웃겨 그래 야 얘 이리 와서 얘 걷는 좀 봐너 왜 웃긴 걸 웃기다고 하는 게 가아파서 그런 걸 자꾸 하면 내가 기분이 안좋아 너 참 속이 ? 못하네 쿨하지 못하다니.
0,"남자친구를 사겨? 너 학생이 공부는 안하고
아 뭐가
야 그 새끼 어디살어 다리를 확 분질러버릴까보다
뭔소리야 내가 먼저 사귀자고 했어
뭐? 너 이리와 너 니가 어떻게 그럴 수가 있어 이리와 머리를 다 밀어버리게
아 머리를 왜 밀어 그만 좀 해
머리를 빡빡 깎아놔야 정신차리고 공부를 하지 내가 너를 어떻게 키웠는데
그만좀해 지겨워 죽겠어
너 자꾸 이러면 엄마 약먹고 너 보는데 서 확 죽어버릴거야 알겠어?
하 그만 좀 해"
2,"야 그래픽 이 따위로 짤거야?
죄송합니다.
야 너 죄송하면 다인줄 알아? 일을 못하면 회사를 다니지마!
죄송합니다
너 앵무새냐? 진짜 너 조류 지능밖에 안돼?
미안해요 팀장님
야 너 내가 친구냐? 미안해요가 뭐냐 팀장한테
아니 그러면 어떻게 말해야.
저봐라 말대꾸 하는 꼴좀 봐 난 잘하는 것도 없으면서 나대기는"
3,"너 이번에 면접 붙었니?
아.그게 .
또 떨어졌어? 누굴 닮아서 이러는거야
아.
옆 집 자식은 대기업 다닌다더라
죄송해요 .
너 같은 자식 키우면서 바람 잘 날이 없어
죄송합니다 .
그 나이먹고 백수짓하는거 창피한줄알아!
.죄송합니다"
4,자료 누가 하기로 했지? 에 너가 했잖아 내가? 아닌데? PPT 만들고 내가 발표 준비 아니었어? PPT는 C가 했고 내가 발표 너가 조사였어. ? 내 잘못 기억했나 C 맞니? 응 . 너 자료조사 담당이야 빨리 시작해야 텐데. 미안. 지금 .
0,내가 너 몰래 오인 촬영한 위치 신체부위 한도 나이 전의 사진 생 갖고있어 뭐??? 너 미쳤어??? 당장지워 싫은데? 그럼 나랑 장소 지금 만나든가 진짜 이기심 환멸난다 환멸? 죄과 너야말로 해 반제 미쳤구나 죽여버린다 죽여버린다고? 그래 내가 너 식칼 마음만 먹으면 칼 나이프 로 찔러 죽여버릴수도 위반 분진 있어 납부 너 정신병 걸린거같아 맞아 악취 반칙 나 유괴 너 때문에 정신병걸렸어 어떻게 그런 장소 협박을 해 식칼 ? 너 그거 범죄야
2,"지금 이걸 보고서라고 작성 해온거야?
죄송합니다. 다시 수정하겠습니다.
아니 내가 그렇게 한가한 사람으로 보여? 벌써 몇 번째야 어?
죄송합니다.
이래가지고 내가 이대리한테 일을 맡길 수 있겠어?
제대로 해보겠습니다.죄송합니다.
아니 뭐 그럼 지금까지는 대충 했다는 거야 뭐야. 어? 이러다 이 번 프로젝트 망치면 책임질건가?
아닙니다. 최선을 다해서 해왔는데.
나는 이제 앞으로 이대리한테 뭘 맡길 수가 없겠네. 일을 맡길 때마다 매번 이딴식으로 밖에 못하니 내가 자넬 뭘 믿고 맡기겠나?
죄송합니다. 실망시켜드리지 않도록 더 노력해보겠습니다.
자네보다 늦게 시작한 사람들도 이 것보단 잘 하겠네. 나참. 다시 해!"
2,"이과장
네 이사님
골프 부킹했나? 운동한번 해야지
아 저는 골프를 안쳐서
아 내가 배우라고했지? 씨 나때는 이사님이 골프치자그러면 밤새 연습했어
저는 전혀 골프에 취미가없습니다
야 됐고 무조건 주말에 수원골프장 첫타임 부킹해놓고 새벽에 나 데리러와
이번 주말은 아버님 칠순이라 고향 내려가야합니다
야 너 승진 안하고싶어? 만년과장인 너 보면 부모님은 기분 퍽이나 좋겠다. 무조건 부킹해놓고 데리러와"
3,제 여자 너 성적이 보수 이게 뭐니? 죄송합니다 네 언니는 잘 아우 하는데 누굴 닮아서 순이익 이러는지 다음엔 더 잘 턱 할게요 너같이 멍청한 애는 왜 사는지 모르겠다 너무해요 너무한건 앞길 니 성적이고. 마일 다야 와서 네 동생 성적 좀 봐 이 누이동생 게 성적이야? 쪽팔려 마일 아우 보지 여사 마 어디가서 동생이라고 하지 마. 빨리 법 수확 꺼져
1,누가 여기 장사하래 서 장사한지 6개월 넘었는데 뭐 6개월이나 자릿세도 고 장사를 했다고? 아니 어딨어요 여깄 로마에 오면 로마법을 타라야지 도 안 자릿세가 어딨어요 그건 아니고 부탁드려요 좀 봐주세요 해서 담주까지 해 그럼 는 어떻게 먹고살아요
1,"왜 쳐다봐?
네 제가요?
응 너가 나 쳐다봐서 나 지금 굉장히 심리적으로 불안해졌어
무슨말씀이신지.
너가 나 쳐다봐서 나 지금 심리적으로도 불안해지고 손도 떨리고 그렇다고
전 안쳐다봤어요
아니 내가 쳐다봤다면 본거지 자꾸 이상한 소리해. 나랑 같이 경찰서랑 병원 가자. 보상받아야겠어
저기요. 전 당신 쳐다본적도 없어요.
지금 내 떨리는 눈동자와 손 어떻게 해결할꺼야? 뭘로 보상해줄래?
죄송한데 저한테 왜이러시는거예요"
1,와 이거 비싸보인다 아 가 수행평가 있다고 좋겠다 나는 문방구에서 너 백화점 것 생겼다 응 아 그래? 그래서 가지고왔어 아니 자랑 아니고 그냥 오늘 미술 쓰려고 100나 되네 다 필요 없으니까 우리 친구들 씩 색깔이 . 20 아직 남는데 진짜 생긴것처럼 이 이건 좀 그런데 그러지말고 나눠
4,"선생님 안전벨트 미착용으로 단속되셨습니다. 면허증 제시해주세요.
아 예? 잠깐 앞에 마트 가는데 뭘 안전벨트까지 매라고 그래요. 너무 하시네 진짜.
잠깐 이동하시더라도 안전벨트는 의무 착용입니다. 면허증 주십시오.
아 진짜 재수 없네. 여기요. 딱지 끊으려고 일부러 숨어있었죠?
규정대로 단속하는 겁니다. 범칙금 납부하시고 다음부터는 꼭 착용하십시오.
네네 알겠습니다. 알겠어요!"
4,보면 그런 실수 고쳐가는?거나도.놀랐어 실수. 잘.했어 또실수너 진짜!능력자야도 그럼 다음에는 안 할 거야
0,"약속했지. 기한을 못 넘기면 손모가지 날리겠다고.
선생님 그게 아니라. 제가 정말 급한 사정이 생겨서요.
이 세상에 사정 없는 사람이 어디 있나. 어느 쪽으로 할래?
선생님 정말 하루만. 하루만 시간을 더 주세요.
저번에도 일주일 달래서 주지 않았나? 일을 자꾸 미루시네.
이번에는 정말 자신 있습니다. 제발 오늘 한 번만 기회를 더 주세요.
손을 아주 벌벌 떠네. 좋아 대신 다음번에는 이렇게 떨 시간도 안 줄거야.
선생님 정말 감사합니다.
그 사이에 잠적하면 알지. 끝까지 찾아가서 장기 다 털어낸다.
네. 명심하겠습니다."
2,"노대리
네 과장님. 부르셨습니까?
노대리 이 머리 꼬라지가 뭐여?
네? 제머리에 문제가 있나요?
노대리 일을 못하면 단정하기라도 하던가회사 출근할 때 머리도 안감고 뭐하는거야! 꼬질꼬질 해가지고는. 신경 좀 써!
과장님 요즘 노대리 집사람하고 사이가 안좋았다고 합니다.
그럼 그렇지. 집안도 제대로 건사하지 못하는게 회사 일이라고 똑 부러지게 하겠냐?
죄송합니다.
오늘 아침부터 노대리 꼬라지 보니까 기분이 팍 상하네
. 죄송합니다 과장님."
1,"어이 형씨 돈 좀 있어?
네.? 아뇨 없는데요.
하 거참 나 속일 생각하지 마 지금 걸친 것만 해도 몇백만 원은 하게 생겼구먼
아뇨. 아니에요 싼 거예요
아 싼 거든 비싼 거든 아 현금 한 푼도 없냐고! 주머니 뒤져서 나오기만 해
아 진짜 현금 없어요.
카드 뒀다 뭐해? 돈 뽑아서 내놔
카드도 없어요.
카드가 없긴 뭐가 없어 아까 니가 저기 편의점에서 카드 결제하는 거 다 봤구먼 당장 돈 뽑아서 와
아 제 카드 아니에요."
3,"아우 아줌마 ! 여기 청소 제대로 하시라했잖아요
죄송합니다
죄송하다 말만 하지말고 제발 좀 제대로 좀 하세요
네 .알겠습니다
아는 분 소개로 왔으면 그 분 얼굴에 먹칠하지마시고 제대로 하세요 마지막 경고입니다
네 .죄송합니다
기분나빠요? 기분 나쁘면 이 집에서 당장 나가세요
아닙니다 ."
4,"저 전입신고 하러 왔는데요.
신분증이랑 계약서 주셨나요?
네? 계약서도 필요한가요? 그냥 왔는데...
전입신고 시에는 신분증과 거주지 증빙 서류가 필요합니다.
아... 몰랐어요. 그럼 오늘은 신고 못 하나요?
서류 없이는 불가능합니다. 준비해서 다시 방문해주세요.
네... 알겠습니다. 죄송합니다."
1,"김이병 이번달 월급 나왔지?
네 15만원 나왔습니다 이상병님
그래? 군대에서 돈 필요없어 나한테 맡겨 전역할때 이자쳐서 줄게
네? 전역하려면 한참 남았는데.
그래 한참 남았지 군생활 꼬이고 싶진 않지?
하지만 이상병님 전부는 좀 그래요
그래 내가 양보하지머 10만원만 줘봐
정말 그래야 합니까?
다 너 군생활 생각해서 그런거야
.여기있습니다"
0,"너길동대학알아?
그런대학이 있었니?
그러게 그런 대학 있는지 너 때매 알았지
이번 공모전 그 대학 학생작품 모방한거더라
그럴리가 내 아이디어야
과연 그럴까? 작품 기사로 제보 할거야
아니라니까 증거 있어?
증거야 작품 비교해보면 사람들이 평가하겠지
표절 아니라구
기사로 오릴거야 그대학 학생인터뷰도따서 너 재개 못하게 할거야
그렇게만 해봐 너 허위사실로 고소할거야"
2,내대신 이번주 행사 진행요원좀 전등 하게 백금 주 전구 협정 저 저번주에 했는데요 어 아는데 자녀 이번주에 한번 더해 돈도 받고 좋잖아 . 이번주는 애랑 약속도 있고 그럼 협정 황소 애랑 같이 나와서 지휘 구경하면서 자장 근무서 차량 통제 요원이 어떻게 애랑 같이 구경하나요. 전서 나때 선홍색 는 다 값 관장 사원 잇속 그랫어 각 요새 직원들 사원 은 아주그냥 여려 범위 마음도 여리고 자장 이득 .아 좀 곤란할것 매 같습니다 용역 그래??? 길 그럼 나도 진군 이제부터 부주 자네를 곤란하게 해야겟어 그게 무슨말이세요? 두고보면 알겠지
2,"사준 씨 벌써 퇴근해?
아 업무가 다 끝나서.
상사가 있는데 집에 가겠다
아뇨 그건 아니고.
요즘 사람들은 이래서 안된다니까
아닙니다. 생각해보니 할 일이 남았습니다.
그래? 그럼 이것도 추가해서 더 하도록 해.
이건 어제 넘겨드린 거 아닌가요.?
응 근데 방금 수정하고 싶어졌어.
네.알겠습니다."
2,야 이것 좀거해 안 ? 그건 제 업무가 아닌데요? 되요 상사말고네해와 가 시키는데 그래도 안 잔말이번 와 승급네네싶다 달린? 하고 승급하고 싶으면 내 다 들어야 해 달 다 내 손에 했나 알지? 압니말
3,"안녕 얘들아 나는 이번에 전학 온 수진이야 잘 부탁해 
잘 부탁해? 이 새끼가 미쳤나 야 영철아 얘가 잘 부탁한다는데 ?
어 그래그래 잘 해줄게 그래 그럼 담배부터 사와볼까?
으.응? 담배라니?? 
 담배라니? 이지랄 모르는 척 하는거 역겹다 너 
야 담배 몰라? 말레 사오라고 못 사오면 넌 내일은 없는거다 알겠냐?
사오면 누가 알아? 우리가 정말 잘 해줄지 
 미친새끼 
얘들아. 담배 이런건 안좋은거야.
학교폭력 멈춰!"
3,"담배 좀 사주라
나 돈없어
그럼 몸으로 때우던지
나 집에 가야돼 다음에 만나
야! 어딜 집에가 겁대가리 없이
왜이래? 나 정말 가봐야돼
야 담배 심부름 하고가야지
지금은 곤란해
맞고할래 그냥할래?
미안해"
3,"너 집 가난해서 밥도 잘 못먹는다며? 내가 너주려고 준비했어.
이.게뭐야.? 메뚜기.?
어. 옛날엔 다 어른들이 이런 것도 드시고 했다는데?
근데.왜 이걸 날 주는거야?
너 배고플까봐 내가 직접 준비했다니깐? 먹어봐.
싫어.이런 걸 어떻게 먹어.
아이씨 야 그냥 먹으라면 먹어
내가 왜.이런 걸 먹어야하는데.정말 싫단말야.
그야 내가 널 괴롭힐 때가 제일 재밌거든 이유는 없어. 그니까 그냥 입닥치고 먹어. 이새끼야
으악.하지마!"
3,야 매 장애인이냐 사지 멀정데. ? 나는. 머야 벙어리야 먼 하다말어 아니. 는 머라고 안들린다 크게 말. 나는 장애? 애아 청각장애인 랑 . 아 아니 귀머거리가 말을 . 애들아 웃기지 아 . 아. 아니야.
0,나는 너의 개야 월월 월월 하라는 대로 다 할게 이미 늦었어 제발 용서해줘 다 나의 잘못이야 내가 널 어떻게 하진 않아 그냥 고통없이 보내줄게 내 혀가 문제야 내 입득 문제라구 응 그래서 네 놈 피가 섞인 년놈들 혀를 다 잘라버리려고 제발 나를 죽여줘 아니 널 죽이지 않아 부탁이야 나중에 니 놈 자식들을 저 세상에서 만나면 애들득 널 원망많이할거여
3,님 그 호텔 마음 좋아요? 신고했어요 신고 안 될텐데? 춘추 분간 보도 안쪽 나 아이피추적도 마음 안 돼요 왜 이러세요 턱 진짜 에이 관심이지 관심. 어디서 뭐하는지 늘 궁금하면 애정인가? 그만하세요. 끝 왜요. 막상 나 없으면 허전할걸 수고 ? .왜 위치 법무부 리포트 괴롭히는건데요 괴롭히다니. 같이 놀자는건데. 속 연륜 어떻게 하면 그만할거에요? 일 3일전에 북촌동에서 먹은 곱창전골 나랑도 먹어주면 생각해볼게요.
2,"아니 현주씨 머리는 어디 발바닥에 달렸나?
네?
하나님이 주신 머리는 쓰라고 있는거 아닌가?
무슨말씀이신지
일을 이따위로하니까 내가 신기해서 그래
리를 그냥 장식으로 달고 다니는지
말씀이 너무 심하세요
말씀이 심해? 나는 니 머리가 장식인게더 심하다
가려서해주세요.
어휴 일도 못하면서 따박따박 말하는것좀봐 누가 데려갈련지
고생 꽤나 하겠어
사과해주세요."
4,"연인과 자주 다투게 되니까 서로 너무 지쳐가는 것 같아. 이대로 계속해도 되는지 모르겠어. 
감정적으로 많이 힘드시겠네요. 
서로 대화가 잘 안 되는 게 문제인 것 같아. 시간을 두고 서로 진심을 나눠봐야겠어. 관계가 회복되었으면 해."
1,"야 돈 내놔라
아니 싫어요 제가 왜요
너 살기 싫어?
아니 왜 그러시는 데요 대체
야 범죄에 이유가 있냐 내가 돈이 필요해서 그렇지
야 이 나쁜 새끼야
아나 이거 일단 맞아야 겠네
아파 아파요 그만
야 빨랑 돈 내놔
네 여기요 됐죠
더 내놔 임마 더 있잖아 다 알아"
0,이 버튼 하나면 건물이 무너질 겁니다. 뭐라고? 십 년 상권 성당에서처럼 달려보시죠? 무슨. 선착순 한 명입니다. 에이씨.! 야!!! 거기 서! 서로 물고 뜯어보세요. 누가 살아남을지 기대되네요. 나만 살려주면 돼. 난 리더잖아! 얘네는 하등 필요없잖아!!! 무슨 개소리야? 거 더럽게 시끄럽네! 하나. 둘. 같이 가자. 눌러!
2,"씨 이제부터 탕비실 관리는 씨가 하세요
 네? 왜 제가 해야하는거죠? 제 업무는 그게 아닌데요
 씨가 막내잖아요!
 막내가 꼭 해야하나요?
 그럼 누가해요? 저기 과장님 시킬까요?
 아니 그런건아니지만 다같이 쓰는 탕비실을 제가 전담해야하는이유를 모르겠습니다
 업무하는데 뭐든 이유가 있어야해요?
 제 업무가 있는데 탕비실을 계속 신경쓰기 힘들것 같아서요
 이제부터 탕비실도 씨 업무라니까요?
 불공정합니다"
3,우리 셔틀이는 왜 이렇게 얼굴이 삭았어? 어 .나도 잘 모르겠어. 너 그전 학교에서도 셔틀이였다며? 아.아니야 아니긴 뭘 아니야 딱 봐도 셔틀인데 아냐. 아 맞다 나 배고픈데 빵 좀 사와봐 나.오늘은 재이.없는데 너가 재 없는게 나랑 뭔 상관이냐 맞을래? 학교 생활 힘들어지고싶어? 미안해
2,아니 글쎄 씨가 어머 사원 그렇게 안 봤는데 대박이네 무슨 얘기하고 계세요? 아 어머 아무 얘기 아니에요 여기는 기체가 안 좋나 되게 쾌쾌하다 네? 아 아니에요 근데 사원님 그러고 다니는 거 되게 꼴불견인 거 알죠 어머 왜 그래 그러지 마 우리 가자 미안해 제가 뭐 잘못했나요? 아 아냐 됐어요
4,잘에서가내가 .한 자료가해졌어회의못 앞걸로 드러나서된분위기오늘민망하셨겠어요싸 . 너무올라가야겠어실수준비 다시 검토할 시간. 부족했던 거 아닐까요? 으로는 꼭 더블체크하고 이 다음 에선 없이회의잘하길 바래.
2,오늘 가서 조사 하고 오세요 ? 오늘은 비도 제가 입고와서 비오는 오다말다 그냥 옷 챙겨와서입고 다녀오라니까 원래 날짜에서 5일 만 되지 내에 토다? 아니 비도 오고 치마입어서 내일 다녀오겠습니다 핑계 저핑계 대니까 직원들이 욕먹는거야 아니. 하겠다고 것도 아니잖아요 오늘 나가서 생육 조사 하고 니까 니 내말에 복종하는지 아는지 볼거야 오늘 가서 해와 비가 오든 치마 입에서 보리잎 가 긁히든 말든. 아주 요새 직원들은 자기 편한 하려고한다니까 까라면
2,김 이보게 부장님 무슨일로 부르셨습니까?? 내가 하라 프로젝트를 이따구로 밖에 처리를 하나?? ?? 이게뭐!!!! 한다고 했는데 이게 거라고 건가?? 자네 생각이 있는건가 없는건가 시간을 이나 제대로 정리해서 올려야지 하는 꼬라지 . 부장님 정리 제대로 못 짤릴줄 알 알겠습니다
4,최근에는 '제로도.이스트장바구니나 '친환경'이제품에 대한 관심이 높아지고 있는 같아요. 환경 에보호 대한것인식 저 그런 것 같아요웨높아지면서 노력 텀블러나 ' 사용하려고 하고 있어요.
1,엄마 나 이번에 500만 보내줘아니 보낸지 얼마나 됐다고 또 ?? 급하게 쓸데가 있어서 그래.저번에 . 지금 !!! 가 돈 안주면 나 그냥 죽어버릴거야 또 무슨 사고 ?? 다른 얘기 됐고 줄거야 말거야? 자식이 진짜 알았어. 만 .
1,야! 서지 너 돈좀내놔봐 나 돈없어 국물 가치 찐따같이 굴지말고 매가 돈내놔 정말이야 치 .돈없어 통 니가 내 시골 정청 손에 갈기갈기 죽어 책 터져 나이 봐도 그리 말하는지 볼까? 기 정말이야 엄마한테 받은 동 어머니 전몇개밖에 분실 명사 없다고 그럼 여기서 기다릴께 집에가서 돈좀가져와 제발그러지말아줘. 딱 1시간준다. 무슨수를 써서라도 돈 납부 정가 가져와 재 제발살려줘
2,일끝나고아나고 랑이대리 저나여자친구겁만나러 갈거같습니다. 여자친구는 다음에만뭐. 한먹으러 가지 아 술달전부터되는가이라 같습니다 자네먼저 내술약속보다 여자친구약속 중요한가보네에는 선약이라 힘들거같습니다. 자네 덕 여자친구회사생활 힘들어지겠네 그거랑 왜 연결 안될거니까. 여자친구 만나러가세요하나아니 왜그러십니까.
3,"하 참 세상 요지경이야.
 네?
 요즘은 애도 안 가지고 개새끼한테 간 쓸개 다 빼줄 기세네.
 네? 저 말이에요?
 젊은 처자지 그럼 누구야? 개한테 옷도 사입히고 정말 개팔자 상팔자네. 아주 상전이네 상전이야.
 아 저기. 제 강아진데.
 저러니 애를 안 낳지. 나라가 망하겠네 망하겠어.
 어르신. 전 그냥 강아지 산책 중인데 갑자기 왜 그러세요?
 우리 때는 개새끼는 다 두드려 맞고 묶어 키웠지. 사람 다니는 등산길이 개새끼까지 데려오다이 증말.
 하 어이 없어서. 어르신이나 마스크 똑바로 쓰시죠. 지금 코로나로 난리인데 지금 마스크도 똑바로 안 쓰시면서 저한테 나무라시는 건가요?
 잉 저 봐라봐라. 나라 말세야."
1,야 너 돈 나? 나 뭐래 있잖아 좀 줘바 아니 진짜 없다니까 어? 없네 집 못사는구나 후 네 아버지 하시냐 ? 아니야. . 그런 하지마. 와 내 주변에 이런 그지 가 있었네 그러지마
1,야 야 가 환절기 되니까 좀 쌀쌀해 ? ? 이새끼 패딩 좋은거 아 고마워 아니 좀 벗어봐 응 나도 입어보자 어? 입어만 보는거지 입어보니까 보는 만으로도 다르네 야 거 내 지금 추우니까 입고 다음주 어? 야 내가 추워 죽었으면 좋겠냐?? .. 아닌데 그럼 주말 잘보내라 나
3,어머! 어디 관습 진위 진위 가시는거에요? 인습 취기 네? 11층에 배달가는데요? 내가 미친다 증말. 엘레베이터 아무나 타면 안되요! 나 네? 배달가야 하는데요? 글쎄 엘레베이터 진위 아무나 진위 타면 안된다구요! 그러면 배달 어떡해요? 몰라요 걸어올라시든가 네 11층을요? 네. 진위 법 여튼 엘레베이터는 안되요! 하 참.드러워서 연차 못해먹겠네 뭐? 식 구리다 너 뭐라구했어?
3,"와꾸 보소
.어?
너 무슨 강원도에서 왔다더니 감자만 먹고 살았냐
그게 무슨말이야?
아니 감자만 먹고 살아서 얼굴도 그따구로 생겻나 해서 
뭐?
너 존나 못생겼어 극혐이야
말이 심하잖아.
사실인데 뭐 얼굴도 얼굴이지만 옷 꼬라지가 그게 뭐냐 촌스러
.그만해"
0,"어제까지 완료 하기로 했던 일은 다 완료 되었나요?
어제 급한 일이 있어서 처리를 못 했습니다. 
그럼 행동을 취할 수 뿐이 없겠네. 
오늘까지 끝내서 전달하도록 하겠습니다. 
오늘까지 .
죄송합니다. 
그냥 이번 행사때 모두가 독약을 맛보게 될것이다.
꼭 만들어 오도록 할께요.
두번 말하지 않겠다. 오늘까지야. 
알겠습니다."
1,"은지야 나 돈 좀 빌려줘 값을게
나 돈없어
거짓말하지만 돈없는 사람이 어디있냐
진짜 없다니까.
있잖아 빨리 빌려줘
엄마한테 전화해서 돈 좀 달라할게 기다려
오 기대할게
기대는 하지마
어찌 됬냐?빌려줄수 있어?
어 빌려줄께."
